Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
285,-0.931805001,1.52773726,0.818889181,0.056990215,-0.319929644,-1.054736468,0.358789745,0.35407267,-0.392589551,-0.43267709,-0.311277877,0.166120344,0.321497602,-0.210513993,0.857176935,0.479781685,0.159892512,-0.133632196,-0.127680212,0.143479694,-0.249969036,-0.713790732,0.044633504,0.334422677,-0.081412793,0.078215065,0.231701027,0.090919678,8.99,0
287,1.030071604,-0.295088479,-0.109923644,0.071539651,-0.318253285,-0.912975895,0.431930061,-0.302890543,-0.044433218,-0.229745064,-0.498113967,0.318527983,0.521522276,0.316361182,1.000954514,0.401468724,-0.457092944,-0.866847931,0.405462113,0.279360756,-0.458490415,-1.726680216,0.087428919,-0.108541359,-0.023411412,0.525920564,-0.120269108,0.031205235,160.0,0
288,-0.598819546,0.073253539,-0.113786119,-2.315188965,1.644381842,4.389522162,3.174202838,-1.032389855,0.673033403,0.892547877,0.386672552,-0.9291098,-0.215278529,-1.213701623,0.832917217,0.361298551,-1.778134095,-0.320266873,-0.003901987,-0.104450452,-0.588539279,-0.4964726,-0.276571031,1.069601577,-0.629077672,0.401503224,-1.346577772,-1.228507118,380.95,0
288,1.098584489,-1.222490635,-0.319124614,-1.723384586,-0.416167765,0.6350647,-0.41785227,0.060453044,0.083645534,-0.249495435,0.213148667,1.604343482,1.626154435,-0.229101987,-0.160730081,-2.20200253,-0.095716849,1.265874713,0.570777464,-0.123442345,-0.511241837,-1.006112223,-0.22710956,-1.335092841,0.563137755,-0.605727899,0.07188118,0.029738596,156.98,0
288,1.268068763,0.28583165,-0.147276025,1.047741726,0.67211544,0.656656256,0.138314673,-0.010785448,0.158270869,-0.166168994,-1.531167329,0.871081072,1.6248513,-0.319368704,-0.157591231,-0.385908135,-0.331838627,-0.707136534,0.150423263,-0.051827753,-0.17762695,-0.189526077,-0.251549307,-1.26623557,0.90189869,-0.230844609,0.048270701,0.004763759,6.54,0
289,-1.782116492,-0.326079244,2.282092285,-0.381814268,1.06129006,2.666354871,0.311426142,0.364125231,1.08038229,0.652494125,1.218281878,0.121397526,-0.952894279,-0.90558715,0.803764247,-0.971253016,0.209509728,-1.225339357,-0.726363603,0.17908676,-0.316547016,0.480398017,0.193990708,-1.867208192,0.145657701,0.491213315,0.248133117,-0.504044675,74.47,0
290,-0.695817815,0.581772529,2.378179546,0.063395956,0.329118684,-0.449864545,1.269103905,-0.758362745,0.381712456,0.11701431,-0.611313802,-0.48248273,-0.778519616,-0.749911662,-0.170637259,-0.650813402,-0.19768757,-0.561825384,0.501290063,0.067065213,-0.327947555,-0.369682605,-0.426986977,0.420169622,0.235207358,0.194956559,-0.708471174,-0.621218517,30.5,0
290,-5.166298933,-5.449369057,2.988497619,2.65899079,1.948152125,-0.854470187,-0.326394126,-1.017364163,1.98390085,1.055234964,-0.503509369,0.234324647,0.847507646,-2.385490901,0.326192571,-0.935838209,0.191502866,-0.227426328,2.862706058,-2.538941486,-1.297220903,1.172277612,3.150413499,0.574081302,1.018394472,0.987099032,0.658283366,-1.609715664,85.0,0
290,-0.487233806,0.505825333,0.880669884,0.972986394,0.823366603,0.287737596,0.725038782,0.021040465,-0.268138121,-0.367036477,-2.166287226,-0.445540608,-0.016437804,-0.039178076,-0.090300001,-0.384981861,-0.260995545,0.243463141,1.329326775,0.220836017,-0.052209454,-0.129566883,-0.177153236,-1.00411591,0.169316755,-0.234251736,0.129243784,0.139251492,67.36,0
290,1.355157174,-1.318939841,0.166357131,-1.57482235,-1.279267343,-0.182794489,-0.985599131,-0.012854951,-1.980931633,1.558276208,0.483375579,-0.630430436,0.148935961,-0.058329452,0.07765668,0.199514941,-0.05138805,0.595857986,0.421528906,-0.138870123,-0.408999826,-1.090939083,0.026299224,-0.573380669,0.152089889,-0.453983669,0.011316502,0.023963775,101.0,0
292,-0.401848585,1.015111416,1.302009963,-0.04220803,0.055805737,-0.683092651,0.561144191,0.106407737,-0.570879921,-0.325787048,1.392098943,0.320594169,-0.509960376,-0.123386792,0.254185485,0.60484152,-0.21167486,0.425377184,0.202856562,0.098546631,-0.215929633,-0.62316848,-0.013880283,0.262949765,-0.207349206,0.056361761,0.237040908,0.087455677,4.45,0
292,1.252189247,-0.1267791,0.280285135,0.57941553,-0.374124541,-0.215216606,-0.193078227,0.011075667,0.770448146,-0.197201332,-1.577764431,-0.377882317,-0.9893818,0.052591617,0.055325179,0.118796031,-0.229318028,-0.336749759,0.572051216,-0.122254803,-0.360295914,-0.959572559,-0.023837398,-0.462200767,0.381732376,0.340517502,-0.034929231,0.007524882,23.88,0
293,1.123311065,-0.170142078,0.89877308,1.572445488,-0.727420685,0.226641226,-0.522651385,0.285406758,1.173965438,-0.194914859,-1.19210081,-0.395355037,-2.213834341,0.005351154,-0.485688847,-0.727260384,0.554140338,-0.645275882,-0.241630845,-0.334909443,-0.109955073,-0.0321972,-0.044257324,0.042350136,0.547189708,-0.250555676,0.060740833,0.017699872,5.0,0
294,-1.097476964,1.246235959,0.464854601,-0.178196025,0.24949884,-0.725057559,1.197759773,-0.358584593,-0.153111965,0.383806838,-0.822650574,-0.072847828,0.450498422,0.001620144,0.581122293,-0.01856021,-0.542761272,-0.238505687,0.195417865,0.031587173,-0.050148212,0.114627852,-0.188973747,-0.066726565,-0.160963846,0.27526307,0.117646718,0.272015238,73.0,0
294,-0.745115694,0.446439708,1.714153951,-0.146626011,-0.244287322,-0.963058465,0.566536538,-0.044997849,0.274475087,-0.686536087,-0.788683459,-0.213757344,-1.215176223,-0.056878667,-0.700208095,-0.096156943,-0.079909633,-0.625466425,-0.376119651,-0.220636156,-0.149226878,-0.440704452,0.088859666,0.708176884,-0.570540257,0.036992107,-0.041732493,0.18217805,33.33,0
297,1.168459597,0.284168629,0.427984728,1.382026597,-0.057586332,-0.15716991,0.132988717,-0.070708819,0.141838112,-0.152931766,-0.368409409,1.053716299,0.854168196,-0.130719267,-0.202282668,-0.76957256,0.207232629,-1.099432888,-0.373872716,-0.130219175,-0.091412377,0.025131562,-0.072433595,0.12177149,0.697131468,-0.315948987,0.04661016,0.017890834,6.86,0
297,1.171487938,0.111366524,0.358993728,0.210843613,-0.560816078,-1.408542432,0.35458449,-0.353311276,-0.118270105,-0.226567181,0.309148612,0.849664697,0.795538192,0.269098467,0.902375108,0.073092262,-0.193528125,-1.161157825,0.121038185,0.058719037,-0.454727402,-1.451831422,0.265728759,0.715639989,-0.033476548,0.285188411,-0.080931336,0.024925088,54.75,0
297,-1.148037547,0.36762617,2.769716764,-0.356561538,-0.268456048,0.323422698,-0.108717803,0.452755262,0.166990199,-0.752053288,1.034453127,0.563469257,-0.969780397,-0.203454489,-0.74864418,0.176891759,-0.250893329,-0.078207768,-0.665423508,-0.165653988,0.063334068,0.16820958,-0.194521212,0.228655186,0.107743953,0.22233054,-0.10915952,0.089766572,6.2,0
297,1.145613763,0.004148378,0.772421614,0.916543294,-0.568699307,-0.281603075,-0.161752496,-0.025480348,0.47930739,-0.290947239,-0.118965422,1.135893853,0.734979016,-0.329917497,-0.24592433,-0.764725068,0.427096956,-1.229509875,-0.301616208,-0.098173014,-0.046279978,0.174420155,-0.01483078,0.481152771,0.460998322,0.417277219,0.007882518,0.014893563,12.31,0
298,1.218417038,0.077792309,0.533943622,0.84384943,-0.536021561,-0.702280581,0.006655632,-0.153410746,0.421584058,-0.204985941,-0.615400833,0.62096018,0.238575293,-0.122444262,-0.240002498,-0.294719416,0.016760295,-0.746129181,0.214192945,-0.087688523,-0.224557949,-0.466722158,0.003663041,0.438025581,0.460759606,0.267055847,-0.021915861,0.014811763,13.99,0
298,1.331411728,-0.715870868,-0.005992864,-0.528407613,-0.880105464,-0.676409912,-0.461655958,-0.043281841,-0.439032422,0.589483701,-0.635633933,-1.54550629,-2.159738505,0.261961108,0.257745517,0.33509239,1.024395804,-1.84506456,0.461944146,-0.072710183,0.168776114,0.416170152,-0.131544599,0.068375393,0.633619313,-0.030737332,-0.011574789,0.000254394,36.0,0
300,0.007042537,1.239504445,0.417049708,0.530003503,0.942324174,-0.559967831,1.50298129,-0.751562588,0.012712703,1.619207849,1.237695814,0.44613082,0.156190261,-0.152586462,0.076427714,-0.57106063,-0.860983641,0.32983069,0.744637433,0.557375288,-0.046722255,0.720869895,-0.141872911,0.019747228,-0.665861186,-0.489939811,0.157919475,-0.332123189,1.91,0
302,1.073785316,-0.170037328,0.790655939,1.128604515,-0.585960036,0.070807492,-0.414937486,0.057948562,0.503324119,-0.036917094,-1.177600068,-0.026488327,0.450775651,-0.089796442,1.463998327,0.925483308,-1.017179509,0.606265451,-0.414612132,0.086693078,0.100286633,0.147604017,-0.184878263,-0.460810919,0.423908825,-0.318167878,0.046110889,0.046843274,90.0,0
302,-0.986171236,1.732933867,0.857586934,0.178949727,-0.794223168,-0.088469341,-1.266790132,-4.922223906,0.010308618,-0.003059464,0.071675698,0.947121029,0.47447536,0.362346801,0.797349837,0.238125188,0.036823135,-0.606260978,-0.418371798,-0.991289202,4.332857751,-2.331390339,0.568103029,0.638795724,0.867788272,0.181051281,0.225638419,0.179026564,9.99,0
303,1.254258121,1.218375674,-2.148614709,1.155957476,1.813892409,-0.238358021,0.623888256,-0.060265315,-0.739258246,-1.448114022,1.662480019,0.272890394,0.801457506,-3.394994073,0.633705385,1.298632469,2.194767291,1.724810227,-0.400217092,0.042415237,-0.210083198,-0.463848558,-0.370852295,-1.644707121,0.962669578,-0.200548055,0.055746241,0.07165357,2.95,0
303,1.031132022,-0.168277306,0.776978967,1.072033019,-0.337392115,0.557438102,-0.445769856,0.157226237,0.394760056,-0.101373717,-0.838176642,0.426965659,1.123314367,-0.199244404,1.639951337,0.6005135,-0.778326251,0.072350194,-0.777714121,0.099292867,0.135881387,0.318726413,-0.163652748,-0.752860349,0.374489023,-0.290798878,0.067120591,0.044920329,90.0,0
304,1.049639387,0.066437056,0.05921258,0.285469339,0.635753535,1.473073657,-0.37699315,0.579044737,-0.182239905,-0.297006898,2.247481377,1.047907512,-0.137403399,0.061752914,1.536167376,-0.481417415,0.841496878,-1.606821042,-1.332231397,-0.212006015,-0.14113681,-0.304711737,0.206104572,-1.397546966,-0.093121026,0.22711506,0.042339963,0.001972466,1.98,0
305,0.439949564,-0.949842463,-0.112591828,2.572535967,0.149828998,1.54454198,0.213718459,0.278461147,-0.374166691,0.478005585,-0.327963636,0.387190472,-0.172660758,0.092067086,-1.173094203,0.449888675,-0.58039172,0.068516466,-0.300062427,0.594318626,0.136101477,-0.275473458,-0.55479951,-1.278066624,0.554427289,0.133134818,-0.053053239,0.058083682,379.63,0
307,-2.658288445,-3.014776275,2.271635938,-1.218203746,1.546541375,-1.682063566,-1.524913271,0.088425222,-0.761265909,0.621252886,0.671972657,0.044639099,0.019231117,-0.295525279,0.135417494,-0.394039204,-0.980390215,1.979490293,-1.147409668,-0.017064877,-0.212736023,-0.587618199,0.320803671,-0.013226934,-0.23377215,0.742312503,-0.505255725,0.39405277,52.9,0
307,1.169208825,-0.032253822,1.011697001,1.353641323,-0.876061895,-0.320566874,-0.443363657,0.053143062,0.868260239,-0.154677516,-0.925866083,0.133228526,-0.560607539,-0.167477442,0.115516561,-0.070208457,-0.156935852,0.067246594,-0.228934472,-0.173525499,0.083529831,0.452189773,-0.134359353,0.407710027,0.633323987,-0.213843935,0.056280407,0.028997265,9.97,0
308,1.103870214,-0.379364955,0.699437059,0.174333313,-0.918020872,-0.41844461,-0.394105947,0.061586476,0.436487428,-0.084439474,1.110035662,0.807998816,-0.417074931,0.142484339,-0.181188757,0.352516919,-0.362178329,0.108860713,0.395958232,0.020978644,0.008219646,-0.016349949,-0.050821198,0.398893636,0.202283177,0.992403516,-0.074168939,0.006682107,60.0,0
309,1.239526145,0.602892211,-0.257987469,1.319580503,-0.050804597,-1.216527812,0.235433914,-0.192577121,0.056127318,-0.539113725,-0.11782508,-0.538678061,-0.936744767,-0.872396827,1.158781168,0.548128607,0.7231279,0.578881579,-0.574887985,-0.163519697,-0.062741556,-0.153895059,-0.108973094,0.246564817,0.661411762,-0.324202307,0.025959731,0.049253897,1.0,0
309,1.031380762,-0.089444068,0.421362451,0.620874595,0.330241872,1.351988288,-0.28790071,0.41209358,0.313047407,-0.414255784,0.440656268,1.313518637,0.767262485,-0.122085165,0.783837863,-1.587345934,1.184230788,-2.76226609,-1.338868857,-0.184405762,-0.098008329,0.077084403,0.122697564,-0.898893585,0.166942752,0.393915678,0.053320049,0.001398365,14.6,0
310,-1.236350718,-0.687029326,2.09340721,0.601217072,0.782302931,-1.167113295,-0.675395476,0.232562755,0.500531075,-0.565374195,-1.050191701,0.091748479,-0.198063134,-0.277611021,-0.04263901,0.357374924,-0.653671006,0.382050498,-0.975039278,0.129688378,0.37883212,0.841498783,0.150103308,0.391760104,-0.542331383,-0.531517113,0.186280373,0.23001196,7.8,0
310,-1.013286997,0.512380148,0.83725915,0.40846827,2.078535244,4.692661723,-0.294088412,0.898044188,0.919346555,0.321821402,-1.049923051,0.186009741,-0.421530266,-1.028746574,-1.32120126,-1.140560953,0.252886912,-0.218197255,2.058913416,0.207566369,-0.470714367,-0.879661025,-0.147591262,1.003181291,0.11807892,-0.460627055,-0.271699744,0.012446212,22.09,0
310,-0.72885714,-0.020542102,1.415026053,1.233902198,-0.240077156,0.48224046,1.315729577,-0.010902959,-0.360987151,-0.13149133,1.063574803,0.06873872,-1.63650437,0.330739968,-0.498455292,-0.937948109,0.296245912,-0.051809179,0.620119645,0.439814039,0.154089098,0.339030791,0.372441679,0.172196568,-0.23087164,-0.363259875,-0.067174447,-0.066831765,222.5,0
311,1.090348628,-0.270145648,1.235910645,0.702070766,-0.856229171,0.485168554,-0.804133733,0.359129905,0.673893646,-0.115228174,1.178923569,1.192034978,-0.102568517,-0.172839145,-0.244323224,0.069196556,-0.144427638,-0.183645837,-0.109383536,-0.119165021,-0.011401814,0.152460567,0.046069796,0.052707338,0.149042153,0.329247897,0.028873279,0.013953986,11.5,0
311,1.182238087,-0.14751846,1.248518326,0.862034219,-1.07672806,-0.299690186,-0.614840318,0.064575126,0.907341201,-0.244553773,-0.705757309,0.523097925,0.199032721,-0.437901947,0.18282428,0.155471836,-0.183113546,-0.254955281,-0.041502453,-0.091273065,-0.090194351,-0.057345525,0.030120976,0.438310381,0.259808056,0.315895535,0.017962001,0.027611165,8.58,0
312,-0.719402299,-0.12418376,1.979308881,0.50341534,-0.732324065,0.394882604,0.280295996,0.118478131,-1.445665939,0.267392186,-0.72590923,-0.114619106,0.570009354,-0.264338203,0.617933333,-2.115463181,0.488494551,1.05409097,-0.602146743,-0.058001928,-0.170479698,-0.125549956,0.203485214,0.041484447,-0.026662681,-0.232425279,0.134531297,0.133483791,140.6,0
312,0.230981062,-2.00048295,0.555154798,0.600645902,-1.551023646,0.242332933,-0.133182961,0.105984107,1.248545518,-0.701849424,-0.682574282,0.316230838,-0.644833787,-0.280816965,0.085342806,-0.316656035,0.476682548,-0.904761025,-0.043026189,0.834179228,0.079669214,-0.610378421,-0.309128502,0.167024296,-0.137728124,0.922421303,-0.113353368,0.093969327,493.44,0
312,-0.987858067,0.475771323,1.672621633,1.178044407,0.730281776,-0.403391397,0.308013825,0.254682319,-1.045605931,0.155400733,1.793724813,0.702015057,-0.319470483,0.685309695,0.877367283,-0.447055742,0.096461648,-0.395179065,0.795531561,0.392655542,-0.319191925,-1.132127554,0.233566095,0.140308782,0.072812502,-0.637664641,0.231877129,0.062719054,33.26,0
313,-0.907420424,1.103911837,1.288489227,1.243611848,-0.068031605,0.214040128,0.32400012,0.436037213,-0.437408891,0.17931799,1.122281558,0.702855841,-0.757837178,0.398639587,-0.435503484,-1.026095104,0.538793315,-0.183179502,0.949006459,0.028250807,0.02251955,0.399523454,-0.049080542,0.220258114,-0.162924387,-0.286993559,0.015071072,-0.104667534,15.08,0
313,-1.038356228,0.756121842,0.719941776,0.988401807,-0.237289725,-0.378861992,0.413667984,0.436786746,-0.448178491,-0.346581608,-0.786498013,-0.999026789,-1.968015268,1.049901672,1.489075793,-0.372646824,0.350349838,-0.035845284,0.110459559,-0.344187258,0.189549653,0.477872319,0.298491951,0.029367906,-0.30041994,-0.294100311,-0.009904639,0.038860559,68.0,0
315,-0.404141786,0.50274359,1.05714829,0.741630351,0.537623772,-0.003376522,0.458033548,0.219620663,0.171713985,-0.420935346,-1.6057955,-1.159664714,-2.445947809,0.435638161,-0.107440223,-0.598541571,0.20356658,-0.331005207,-0.022480303,-0.232749741,-0.001554577,0.049339989,-0.076364454,-0.488020813,-0.394883985,-0.415454201,0.18278577,0.169169043,11.46,0
315,-1.014692833,0.44491767,2.25900536,0.336945912,-0.492325915,-0.649977397,0.542460114,-0.201798135,0.491987439,0.013239093,-0.171666745,0.717765848,0.855574355,-0.890737503,-0.241276331,-0.435455423,-0.08367101,-0.326211529,-0.14387383,0.399388446,0.0907613,0.829357952,-0.105668559,1.005763498,-0.098694309,0.396781209,0.307894489,0.09874551,69.99,0
317,1.384146014,-0.729477254,0.56233913,-0.901506242,-0.831961312,0.299019919,-1.086900696,0.111688087,-0.391829835,0.551108893,-0.900444216,-0.67154416,0.833700896,-0.549967207,1.396856048,1.452192705,-0.038198632,-1.03104841,0.224376279,0.129870386,0.354588639,1.020045389,-0.20447445,-0.843691935,0.492947132,0.038607751,0.053717579,0.014773673,19.99,0
317,-0.37848943,0.532042624,1.498352119,-1.451159064,0.245405306,-0.648925483,0.849374844,-0.159858943,-0.194441752,-0.48410267,0.810990328,-0.157169405,-1.176986035,0.277482371,-0.15282322,0.720353629,-1.029283372,0.293594894,-0.194586732,-0.088347117,-0.036824549,-0.083854728,-0.184519247,0.032644744,-0.396424446,0.72285432,-0.165667437,-0.124330787,7.69,0
318,1.491205021,-0.246291572,-0.386057979,-0.780637851,-0.340415627,-1.110700989,-0.004047789,-0.410925507,-1.203188925,0.672477712,-0.577987712,-0.481010189,0.768684988,-0.027831659,0.396406497,0.84465716,0.19466881,-1.509075816,0.82024513,0.109400859,0.161920145,0.441320557,-0.229694573,-0.056776349,0.879712322,-0.055351508,-0.025083973,-0.002583618,10.0,0
322,1.202007182,0.108213477,0.591724235,0.566078555,-0.641573116,-0.816974062,-0.127402593,0.004375489,-0.026147821,0.142130857,1.437540384,0.414104282,-1.142816179,0.7143189,0.463185991,0.502347844,-0.523033517,0.050445838,0.102606242,-0.174502715,-0.207683231,-0.703843603,0.165350247,0.493735717,0.114822059,0.068947381,-0.041349711,0.008040785,1.79,0
322,1.187090011,0.008979796,1.094491312,1.22103424,-0.676504311,0.095472645,-0.517634029,0.078168793,0.811484381,-0.22339086,-1.106255049,0.720445311,0.875853068,-0.539473636,0.131132635,0.18728328,-0.471786352,0.006692224,-0.029266547,-0.068762131,-0.085987994,-0.002447193,-0.07604352,-0.096204326,0.506423284,-0.380323132,0.076733511,0.034889569,9.99,0
322,1.066134342,0.037698974,0.169035054,0.991432284,-0.354436924,-0.143978323,-0.293180638,0.2208999,0.450282007,-0.631072896,1.563475207,0.547983819,-1.240277545,-1.138247703,-0.594424876,-0.006018177,1.290829625,0.132375817,-0.162404697,-0.125756101,-0.087929139,-0.097529938,-0.057187899,0.138768444,0.379477582,0.412382184,0.005041421,0.032501697,29.56,0
323,-0.704133362,0.341397056,1.740026865,-1.661594963,0.872313095,-0.007310804,0.923083313,-0.575938518,0.447696788,0.264464751,0.302329167,-0.589641284,-0.979095994,-0.414870005,0.227650953,0.863538644,-1.560955111,0.570081621,0.26259684,0.018388713,-0.206984115,-0.321045184,-0.334626466,-0.813176252,-0.265089437,0.68904316,-0.904112857,-0.579831489,0.77,0
323,-0.850730609,0.695702822,2.071837569,0.928201004,-0.032107928,0.648932279,0.150909122,0.440485982,-0.564488519,0.057701571,0.976696627,-0.109204861,-0.923903849,0.458685782,1.324652235,0.004794609,-0.235066834,0.783136839,0.589647225,0.301435684,0.211627698,0.591595716,-0.21096154,-0.341889009,0.281912496,-0.067353029,0.339467271,0.13809145,52.0,0
